Info 0    [03:50:40.804] Starting TS Server
Info 1374 [03:59:22.145] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 155 structureChanged: false Elapsed: 6.3960000006482005ms
Info 1375 [03:59:22.145] Different program with same set of files:: structureIsReused:: 2
Info 1376 [03:59:24.019] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1377 [03:59:24.025] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 156 structureChanged: false Elapsed: 5.511074000038207ms
Info 1378 [03:59:24.025] Different program with same set of files:: structureIsReused:: 2
Info 1379 [03:59:24.226] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1380 [03:59:24.234] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 157 structureChanged: false Elapsed: 8.036457000300288ms
Info 1381 [03:59:24.234] Different program with same set of files:: structureIsReused:: 2
Info 1382 [03:59:25.629] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1383 [03:59:25.635] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 158 structureChanged: false Elapsed: 6.125172999687493ms
Info 1384 [03:59:25.635] Different program with same set of files:: structureIsReused:: 2
Info 1385 [03:59:25.635] getCompletionData: Get current token: 0.004197000525891781
Info 1386 [03:59:25.635] getCompletionData: Is inside comment: 0.002054000273346901
Info 1387 [03:59:25.635] getCompletionData: Get previous token 1: 0.0165200000628829
Info 1388 [03:59:25.635] getCompletionData: Get previous token 2: 0.013001999817788601
Info 1389 [03:59:25.635] getCompletionsAtPosition: isCompletionListBlocker: 0.0025140000507235527
Info 1390 [03:59:25.637] collectAutoImports: starting, not resolving module specifiers
Info 1391 [03:59:25.637] collectAutoImports: module specifier cache size: 0
Info 1392 [03:59:25.638] getSymbolToExportInfoMap: cache hit
Info 1393 [03:59:25.638] collectAutoImports: done in 0.1727380007505417 ms
Info 1394 [03:59:25.638] getCompletionData: Semantic work: 2.2571229999884963
Info 1395 [03:59:25.641] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 3.367855000309646
Info 1396 [03:59:26.262] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1397 [03:59:26.268] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 159 structureChanged: false Elapsed: 5.5106279999017715ms
Info 1398 [03:59:26.268] Different program with same set of files:: structureIsReused:: 2
Info 1399 [03:59:28.148] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1400 [03:59:28.154] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 160 structureChanged: false Elapsed: 5.966088999994099ms
Info 1401 [03:59:28.154] Different program with same set of files:: structureIsReused:: 2
Info 1402 [03:59:28.495] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1403 [03:59:28.504] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 161 structureChanged: false Elapsed: 8.037387000396848ms
Info 1404 [03:59:28.504] Different program with same set of files:: structureIsReused:: 2
Info 1405 [03:59:28.512] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1406 [03:59:28.514] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 162 structureChanged: false Elapsed: 1.3342740004882216ms
Info 1407 [03:59:28.514] Different program with same set of files:: structureIsReused:: 2
Info 1408 [03:59:28.838] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1409 [03:59:28.845] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 163 structureChanged: false Elapsed: 6.627175000496209ms
Info 1410 [03:59:28.845] Different program with same set of files:: structureIsReused:: 2
Info 1411 [03:59:29.205] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1412 [03:59:29.212] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 164 structureChanged: false Elapsed: 7.07396600022912ms
Info 1413 [03:59:29.212] Different program with same set of files:: structureIsReused:: 2
Info 1414 [03:59:30.583] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1415 [03:59:30.589] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 165 structureChanged: false Elapsed: 6.010629000142217ms
Info 1416 [03:59:30.589] Different program with same set of files:: structureIsReused:: 2
Info 1417 [03:59:31.364] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1418 [03:59:31.370] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 166 structureChanged: false Elapsed: 6.52143800072372ms
Info 1419 [03:59:31.370] Different program with same set of files:: structureIsReused:: 2
Info 1420 [03:59:32.540] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1421 [03:59:32.545] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 167 structureChanged: false Elapsed: 5.466554000042379ms
Info 1422 [03:59:32.545] Different program with same set of files:: structureIsReused:: 2
Info 1423 [03:59:34.255] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1424 [03:59:34.260] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 168 structureChanged: false Elapsed: 5.35003300011158ms
Info 1425 [03:59:34.260] Different program with same set of files:: structureIsReused:: 2
Info 1426 [03:59:34.829] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1427 [03:59:34.835] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 169 structureChanged: false Elapsed: 5.898018000647426ms
Info 1428 [03:59:34.835] Different program with same set of files:: structureIsReused:: 2
Info 1429 [03:59:35.176] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1430 [03:59:35.194] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 170 structureChanged: false Elapsed: 17.371450999751687ms
Info 1431 [03:59:35.194] Different program with same set of files:: structureIsReused:: 2
Info 1432 [03:59:36.120] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1433 [03:59:36.126] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 171 structureChanged: false Elapsed: 5.724848999641836ms
Info 1434 [03:59:36.126] Different program with same set of files:: structureIsReused:: 2
Info 1435 [03:59:36.699] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1436 [03:59:36.705] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 172 structureChanged: false Elapsed: 6.014012000523508ms
Info 1437 [03:59:36.705] Different program with same set of files:: structureIsReused:: 2
Info 1438 [03:59:38.009] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1439 [03:59:38.015] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 173 structureChanged: false Elapsed: 5.949307999573648ms
Info 1440 [03:59:38.015] Different program with same set of files:: structureIsReused:: 2
Info 1441 [03:59:38.558] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1442 [03:59:38.563] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 174 structureChanged: false Elapsed: 5.298073000274599ms
Info 1443 [03:59:38.563] Different program with same set of files:: structureIsReused:: 2
Info 1444 [03:59:40.073] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1445 [03:59:40.078] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 175 structureChanged: false Elapsed: 5.203062999993563ms
Info 1446 [03:59:40.078] Different program with same set of files:: structureIsReused:: 2
Info 1447 [03:59:40.651] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1448 [03:59:40.657] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 176 structureChanged: false Elapsed: 6.041404000483453ms
Info 1449 [03:59:40.657] Different program with same set of files:: structureIsReused:: 2
Info 1450 [03:59:40.657] getCompletionData: Get current token: 0.003774000331759453
Info 1451 [03:59:40.657] getCompletionData: Is inside comment: 0.002151000313460827
Info 1452 [03:59:40.657] getCompletionData: Get previous token 1: 0.018231000751256943
Info 1453 [03:59:40.658] getCompletionsAtPosition: isCompletionListBlocker: 0.03488999977707863
Info 1454 [03:59:40.659] collectAutoImports: starting, not resolving module specifiers
Info 1455 [03:59:40.659] collectAutoImports: module specifier cache size: 0
Info 1456 [03:59:40.659] getSymbolToExportInfoMap: cache hit
Info 1457 [03:59:40.659] collectAutoImports: done in 0.12734099943190813 ms
Info 1458 [03:59:40.659] getCompletionData: Semantic work: 1.6300630001351237
Info 1459 [03:59:40.663] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 3.0491620004177094
Info 1460 [03:59:41.631] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1461 [03:59:41.636] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 177 structureChanged: false Elapsed: 5.355926999822259ms
Info 1462 [03:59:41.636] Different program with same set of files:: structureIsReused:: 2
Info 1463 [03:59:42.041] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1464 [03:59:42.047] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 178 structureChanged: false Elapsed: 5.937142999842763ms
Info 1465 [03:59:42.047] Different program with same set of files:: structureIsReused:: 2
Info 1466 [03:59:42.765] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1467 [03:59:42.770] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 179 structureChanged: false Elapsed: 5.2487390004098415ms
Info 1468 [03:59:42.770] Different program with same set of files:: structureIsReused:: 2
Info 1469 [03:59:44.130] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1470 [03:59:44.136] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 180 structureChanged: false Elapsed: 5.683001999743283ms
Info 1471 [03:59:44.136] Different program with same set of files:: structureIsReused:: 2
Info 1472 [03:59:44.675] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1473 [03:59:44.688] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 181 structureChanged: false Elapsed: 12.707821999676526ms
Info 1474 [03:59:44.688] Different program with same set of files:: structureIsReused:: 2
Info 1475 [03:59:45.242] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1476 [03:59:45.245] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 182 structureChanged: false Elapsed: 2.99906500056386ms
Info 1477 [03:59:45.245] Different program with same set of files:: structureIsReused:: 2
Info 1478 [03:59:46.149] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1479 [03:59:46.156] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 183 structureChanged: false Elapsed: 6.505907000042498ms
Info 1480 [03:59:46.156] Different program with same set of files:: structureIsReused:: 2
Info 1481 [03:59:47.022] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1482 [03:59:47.027] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 184 structureChanged: false Elapsed: 5.500537000596523ms
Info 1483 [03:59:47.027] Different program with same set of files:: structureIsReused:: 2
Info 1484 [03:59:47.555] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1485 [03:59:47.560] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 185 structureChanged: false Elapsed: 5.255819999612868ms
Info 1486 [03:59:47.560] Different program with same set of files:: structureIsReused:: 2
Info 1487 [03:59:48.577] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1488 [03:59:48.583] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 186 structureChanged: false Elapsed: 5.524100000038743ms
Info 1489 [03:59:48.583] Different program with same set of files:: structureIsReused:: 2
Info 1490 [03:59:49.309] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1491 [03:59:49.315] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 187 structureChanged: false Elapsed: 5.653525999747217ms
Info 1492 [03:59:49.315] Different program with same set of files:: structureIsReused:: 2
Info 1493 [03:59:49.787] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1494 [03:59:49.792] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 188 structureChanged: false Elapsed: 5.208437000401318ms
Info 1495 [03:59:49.792] Different program with same set of files:: structureIsReused:: 2
Info 1496 [03:59:50.350] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1497 [03:59:50.355] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 189 structureChanged: false Elapsed: 5.309209999628365ms
Info 1498 [03:59:50.355] Different program with same set of files:: structureIsReused:: 2
Info 1499 [03:59:50.780] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1500 [03:59:50.785] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 190 structureChanged: false Elapsed: 5.2767030000686646ms
Info 1501 [03:59:50.785] Different program with same set of files:: structureIsReused:: 2
Info 1502 [03:59:54.204] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1503 [03:59:54.210] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 191 structureChanged: false Elapsed: 6.169800999574363ms
Info 1504 [03:59:54.210] Different program with same set of files:: structureIsReused:: 2
Info 1505 [03:59:55.370] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1506 [03:59:55.376] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 192 structureChanged: false Elapsed: 6.594281000085175ms
Info 1507 [03:59:55.376] Different program with same set of files:: structureIsReused:: 2
Info 1508 [03:59:55.377] getCompletionData: Get current token: 0.0020089996978640556
Info 1509 [03:59:55.377] getCompletionData: Is inside comment: 0.0021069999784231186
Info 1510 [03:59:55.377] getCompletionData: Get previous token 1: 0.01333799958229065
Info 1511 [03:59:55.377] getCompletionData: Get previous token 2: 0.017835000529885292
Info 1512 [03:59:55.377] getCompletionsAtPosition: isCompletionListBlocker: 0.00790799967944622
Info 1513 [03:59:55.378] collectAutoImports: starting, not resolving module specifiers
Info 1514 [03:59:55.378] collectAutoImports: module specifier cache size: 0
Info 1515 [03:59:55.378] getSymbolToExportInfoMap: cache hit
Info 1516 [03:59:55.379] collectAutoImports: done in 0.1290480000898242 ms
Info 1517 [03:59:55.379] getCompletionData: Semantic work: 1.6086530005559325
Info 1518 [03:59:55.383] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 4.457769999280572
Info 1519 [03:59:56.262] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1520 [03:59:56.268] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 193 structureChanged: false Elapsed: 5.804158999584615ms
Info 1521 [03:59:56.268] Different program with same set of files:: structureIsReused:: 2
Info 1522 [03:59:56.268] getCompletionData: Get current token: 0.0019190004095435143
Info 1523 [03:59:56.268] getCompletionData: Is inside comment: 0.0017320001497864723
Info 1524 [03:59:56.268] getCompletionData: Get previous token 1: 0.01113400049507618
Info 1525 [03:59:56.268] getCompletionData: Get previous token 2: 0.013251000083982944
Info 1526 [03:59:56.268] getCompletionsAtPosition: isCompletionListBlocker: 0.008918000385165215
Info 1527 [03:59:56.271] collectAutoImports: starting, not resolving module specifiers
Info 1528 [03:59:56.271] collectAutoImports: module specifier cache size: 0
Info 1529 [03:59:56.271] getSymbolToExportInfoMap: cache hit
Info 1530 [03:59:56.271] collectAutoImports: done in 0.1819489998742938 ms
Info 1531 [03:59:56.271] getCompletionData: Semantic work: 2.4940070006996393
Info 1532 [03:59:56.274] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 3.008553000167012
Info 1533 [03:59:59.770] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1534 [03:59:59.777] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 194 structureChanged: false Elapsed: 6.720951000228524ms
Info 1535 [03:59:59.777] Different program with same set of files:: structureIsReused:: 2
Info 1536 [04:00:00.338] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1537 [04:00:00.344] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 195 structureChanged: false Elapsed: 6.1261210003867745ms
Info 1538 [04:00:00.344] Different program with same set of files:: structureIsReused:: 2
Info 1539 [04:00:02.833] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1540 [04:00:02.839] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 196 structureChanged: false Elapsed: 6.072945999912918ms
Info 1541 [04:00:02.839] Different program with same set of files:: structureIsReused:: 2
Info 1542 [04:00:03.091] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1543 [04:00:03.099] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 197 structureChanged: false Elapsed: 7.349208999425173ms
Info 1544 [04:00:03.099] Different program with same set of files:: structureIsReused:: 2
Info 1545 [04:00:03.101] getCompletionData: Get current token: 0.014346000738441944
Info 1546 [04:00:03.101] getCompletionData: Is inside comment: 0.09015700034797192
Info 1547 [04:00:03.101] getCompletionData: Get previous token 1: 0.055553000420331955
Info 1548 [04:00:03.101] getCompletionData: Get previous token 2: 0.06541499961167574
Info 1549 [04:00:03.101] getCompletionsAtPosition: isCompletionListBlocker: 0.006862000562250614
Info 1550 [04:00:03.101] Returning an empty list because completion was requested in an invalid position.
Info 1551 [04:00:03.266] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1552 [04:00:03.271] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 198 structureChanged: false Elapsed: 4.668449999764562ms
Info 1553 [04:00:03.271] Different program with same set of files:: structureIsReused:: 2
Info 1554 [04:00:03.271] getCompletionData: Get current token: 0.005722999572753906
Info 1555 [04:00:03.271] getCompletionData: Is inside comment: 0.0371250007301569
Info 1556 [04:00:03.271] getCompletionData: Get previous token 1: 0.02317499928176403
Info 1557 [04:00:03.271] getCompletionData: Get previous token 2: 0.02254300005733967
Info 1558 [04:00:03.271] getCompletionsAtPosition: isCompletionListBlocker: 0.0029279999434947968
Info 1559 [04:00:03.271] Returning an empty list because completion was requested in an invalid position.
Info 1560 [04:00:03.417] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1561 [04:00:03.423] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 199 structureChanged: false Elapsed: 5.346940999850631ms
Info 1562 [04:00:03.423] Different program with same set of files:: structureIsReused:: 2
Info 1563 [04:00:03.423] getCompletionData: Get current token: 0.002581000328063965
Info 1564 [04:00:03.423] getCompletionData: Is inside comment: 0.014810999855399132
Info 1565 [04:00:03.423] getCompletionData: Get previous token 1: 0.00902200024574995
Info 1566 [04:00:03.423] getCompletionData: Get previous token 2: 0.009196000173687935
Info 1567 [04:00:03.423] getCompletionsAtPosition: isCompletionListBlocker: 0.0016400003805756569
Info 1568 [04:00:03.423] Returning an empty list because completion was requested in an invalid position.
Info 1569 [04:00:03.520] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1570 [04:00:03.527] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 200 structureChanged: false Elapsed: 6.872143000364304ms
Info 1571 [04:00:03.527] Different program with same set of files:: structureIsReused:: 2
Info 1572 [04:00:03.528] getCompletionData: Get current token: 0.01320900022983551
Info 1573 [04:00:03.528] getCompletionData: Is inside comment: 0.0809110002592206
Info 1574 [04:00:03.528] getCompletionData: Get previous token 1: 0.0578190004453063
Info 1575 [04:00:03.528] getCompletionData: Get previous token 2: 0.053600999526679516
Info 1576 [04:00:03.528] getCompletionsAtPosition: isCompletionListBlocker: 0.007027000188827515
Info 1577 [04:00:03.528] Returning an empty list because completion was requested in an invalid position.
Info 1578 [04:00:04.150] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1579 [04:00:04.156] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 201 structureChanged: false Elapsed: 6.821209999732673ms
Info 1580 [04:00:04.157] Different program with same set of files:: structureIsReused:: 2
Info 1581 [04:00:04.157] getCompletionData: Get current token: 0.002876000478863716
Info 1582 [04:00:04.157] getCompletionData: Is inside comment: 0.013738999143242836
Info 1583 [04:00:04.157] getCompletionData: Get previous token 1: 0.009194000624120235
Info 1584 [04:00:04.157] getCompletionData: Get previous token 2: 0.008923999965190887
Info 1585 [04:00:04.157] getCompletionsAtPosition: isCompletionListBlocker: 0.001462000422179699
Info 1586 [04:00:04.157] Returning an empty list because completion was requested in an invalid position.
Info 1587 [04:00:04.625] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1588 [04:00:04.631] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 202 structureChanged: false Elapsed: 6.100126999430358ms
Info 1589 [04:00:04.631] Different program with same set of files:: structureIsReused:: 2
Info 1590 [04:00:06.435] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1591 [04:00:06.441] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 203 structureChanged: false Elapsed: 5.653765000402927ms
Info 1592 [04:00:06.441] Different program with same set of files:: structureIsReused:: 2
Info 1593 [04:00:06.441] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1594 [04:00:06.443] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 204 structureChanged: false Elapsed: 1.324226999655366ms
Info 1595 [04:00:06.443] Different program with same set of files:: structureIsReused:: 2
Info 1596 [04:00:07.237] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1597 [04:00:07.243] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 205 structureChanged: false Elapsed: 6.385940999723971ms
Info 1598 [04:00:07.243] Different program with same set of files:: structureIsReused:: 2
Info 1599 [04:00:08.481] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1600 [04:00:08.487] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 206 structureChanged: false Elapsed: 5.900526000186801ms
Info 1601 [04:00:08.487] Different program with same set of files:: structureIsReused:: 2
Info 1602 [04:00:08.857] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1603 [04:00:08.864] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 207 structureChanged: false Elapsed: 7.342462999746203ms
Info 1604 [04:00:08.864] Different program with same set of files:: structureIsReused:: 2
Info 1605 [04:00:09.726] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1606 [04:00:09.732] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 208 structureChanged: false Elapsed: 5.857720999978483ms
Info 1607 [04:00:09.732] Different program with same set of files:: structureIsReused:: 2
Info 1608 [04:00:11.724] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1609 [04:00:11.730] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 209 structureChanged: false Elapsed: 5.839153000153601ms
Info 1610 [04:00:11.730] Different program with same set of files:: structureIsReused:: 2
Info 1611 [04:00:31.353] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1612 [04:00:31.355] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 210 structureChanged: false Elapsed: 1.9171339999884367ms
Info 1613 [04:00:31.355] Different program with same set of files:: structureIsReused:: 2
Info 1614 [04:00:32.054] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1615 [04:00:32.061] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 211 structureChanged: false Elapsed: 6.143675000406802ms
Info 1616 [04:00:32.061] Different program with same set of files:: structureIsReused:: 2
Info 1617 [04:00:32.061] getCompletionData: Get current token: 0.019174999557435513
Info 1618 [04:00:32.061] getCompletionData: Is inside comment: 0.0025450000539422035
Info 1619 [04:00:32.061] getCompletionData: Get previous token 1: 0.016870000399649143
Info 1620 [04:00:32.061] getCompletionData: Get previous token 2: 0.012783000245690346
Info 1621 [04:00:32.061] getCompletionsAtPosition: isCompletionListBlocker: 0.0340379998087883
Info 1622 [04:00:32.063] collectAutoImports: starting, not resolving module specifiers
Info 1623 [04:00:32.063] collectAutoImports: module specifier cache size: 0
Info 1624 [04:00:32.063] getSymbolToExportInfoMap: cache hit
Info 1625 [04:00:32.063] collectAutoImports: done in 0.13315400015562773 ms
Info 1626 [04:00:32.063] getCompletionData: Semantic work: 1.9824629994109273
Info 1627 [04:00:32.067] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 2.878170999698341
Info 1628 [04:00:32.319] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1629 [04:00:32.330] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 212 structureChanged: false Elapsed: 10.859086000360548ms
Info 1630 [04:00:32.330] Different program with same set of files:: structureIsReused:: 2
Info 1631 [04:00:33.096] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1632 [04:00:33.101] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 213 structureChanged: false Elapsed: 5.254186999984086ms
Info 1633 [04:00:33.101] Different program with same set of files:: structureIsReused:: 2
Info 1634 [04:00:34.131] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1635 [04:00:34.137] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 214 structureChanged: false Elapsed: 5.679650000296533ms
Info 1636 [04:00:34.137] Different program with same set of files:: structureIsReused:: 2
Info 1637 [04:00:35.340] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1638 [04:00:35.341] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 215 structureChanged: false Elapsed: 1.6831639995798469ms
Info 1639 [04:00:35.341] Different program with same set of files:: structureIsReused:: 2
Info 1640 [04:00:36.447] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1641 [04:00:36.452] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 216 structureChanged: false Elapsed: 5.7449899995699525ms
Info 1642 [04:00:36.452] Different program with same set of files:: structureIsReused:: 2
Info 1643 [04:00:38.474] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1644 [04:00:38.481] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 217 structureChanged: false Elapsed: 7.433539999648929ms
Info 1645 [04:00:38.481] Different program with same set of files:: structureIsReused:: 2
Info 1646 [04:00:39.190] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1647 [04:00:39.195] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 218 structureChanged: false Elapsed: 5.380285000428557ms
Info 1648 [04:00:39.196] Different program with same set of files:: structureIsReused:: 2
Info 1649 [04:00:41.045] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1650 [04:00:41.051] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 219 structureChanged: false Elapsed: 6.422385999932885ms
Info 1651 [04:00:41.051] Different program with same set of files:: structureIsReused:: 2
Info 1652 [04:00:41.770] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1653 [04:00:41.775] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 220 structureChanged: false Elapsed: 5.657147999852896ms
Info 1654 [04:00:41.775] Different program with same set of files:: structureIsReused:: 2
Info 1655 [04:00:42.585] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1656 [04:00:42.592] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 221 structureChanged: false Elapsed: 6.810259999707341ms
Info 1657 [04:00:42.592] Different program with same set of files:: structureIsReused:: 2
Info 1658 [04:00:44.063] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1659 [04:00:44.069] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 222 structureChanged: false Elapsed: 6.415056999772787ms
Info 1660 [04:00:44.069] Different program with same set of files:: structureIsReused:: 2
Info 1661 [04:00:47.293] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1662 [04:00:47.298] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 223 structureChanged: false Elapsed: 5.618956999853253ms
Info 1663 [04:00:47.298] Different program with same set of files:: structureIsReused:: 2
